family,assay_type,spearman,model
PTEN_HUMAN_Matreyek_2021,Expression,0.4487871646218043,m5
SQSTM_MOUSE_Tsuboyama_2023_2RRU,Stability,0.6554925142305642,m5
PAI1_HUMAN_Huttinger_2021,Activity,0.4170219619695767,m5
BLAT_ECOLX_Jacquier_2013,OrganismalFitness,0.709913003470248,m5
NRAM_I33A0_Jiang_2016,OrganismalFitness,0.5062986489890487,m5
I6TAH8_I68A0_Doud_2015,OrganismalFitness,0.2567488313733745,m5
MLAC_ECOLI_MacRae_2023,OrganismalFitness,0.3495555479909741,m5
UBE4B_HUMAN_Tsuboyama_2023_3L1X,Stability,0.4492319796302623,m5
A4D664_9INFA_Soh_2019,OrganismalFitness,0.2555524993564183,m5
HXK4_HUMAN_Gersing_2023_abundance,Expression,0.3990885550475131,m5
CCR5_HUMAN_Gill_2023,Binding,0.3326702440739912,m5
PITX2_HUMAN_Tsuboyama_2023_2L7M,Stability,0.5583629275598285,m5
THO1_YEAST_Tsuboyama_2023_2WQG,Stability,0.5216476512515279,m5
CBX4_HUMAN_Tsuboyama_2023_2K28,Stability,0.692337017126358,m5
KCNE1_HUMAN_Muhammad_2023_function,Activity,0.5194959223984386,m5
SRC_HUMAN_Nguyen_2022,OrganismalFitness,0.4616452654373962,m5
A0A2Z5U3Z0_9INFA_Doud_2016,OrganismalFitness,0.514476914712651,m5
SERC_HUMAN_Xie_2023,OrganismalFitness,0.5464822883626638,m5
GLPA_HUMAN_Elazar_2016,Expression,0.398252943720471,m5
P53_HUMAN_Kotler_2018,OrganismalFitness,0.6409837224088504,m5
OBSCN_HUMAN_Tsuboyama_2023_1V1C,Stability,0.780612700059904,m5
CD19_HUMAN_Klesmith_2019_FMC_singles,Binding,0.2378315566991595,m5
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,Activity,0.4688637433293214,m5
PA_I34A1_Wu_2015,OrganismalFitness,0.3035848339890586,m5
BLAT_ECOLX_Firnberg_2014,OrganismalFitness,0.7383288204705247,m5
RL40A_YEAST_Mavor_2016,OrganismalFitness,0.3992931666473745,m5
BLAT_ECOLX_Deng_2012,OrganismalFitness,0.5311171202881106,m5
DNJA1_HUMAN_Tsuboyama_2023_2LO1,Stability,0.7977926844741523,m5
Q8WTC7_9CNID_Somermeyer_2022,Activity,0.3031482469616275,m5
DLG4_HUMAN_Faure_2021,OrganismalFitness,0.6241913993698432,m5
MAFG_MOUSE_Tsuboyama_2023_1K1V,Stability,0.6036640803354059,m5
RPC1_LAMBD_Li_2019_low-expression,Activity,0.4668906093906093,m5
DYR_ECOLI_Nguyen_2023,OrganismalFitness,0.5177844286929754,m5
ESTA_BACSU_Nutschel_2020,Stability,0.3210763190885729,m5
A0A2Z5U3Z0_9INFA_Wu_2014,OrganismalFitness,0.493199508334632,m5
Q59976_STRSQ_Romero_2015,Activity,0.6283063058562124,m5
VG08_BPP22_Tsuboyama_2023_2GP8,Stability,0.3940483061698471,m5
ANCSZ_Hobbs_2022,Activity,0.5301122697110265,m5
PR40A_HUMAN_Tsuboyama_2023_1UZC,Stability,0.7815915995006281,m5
SRBS1_HUMAN_Tsuboyama_2023_2O2W,Stability,0.6554223185181396,m5
AACC1_PSEAI_Dandage_2018,OrganismalFitness,0.4608094720789742,m5
CP2C9_HUMAN_Amorosi_2021_abundance,Expression,0.625313549712785,m5
SAV1_MOUSE_Tsuboyama_2023_2YSB,Stability,0.3933558546979386,m5
A4_HUMAN_Seuma_2022,Stability,0.3956655024989292,m5
D7PM05_CLYGR_Somermeyer_2022,Activity,0.5875053936645783,m5
MYO3_YEAST_Tsuboyama_2023_2BTT,Stability,0.4512955463613445,m5
SOX30_HUMAN_Tsuboyama_2023_7JJK,Stability,0.2038779928552653,m5
GFP_AEQVI_Sarkisyan_2016,Activity,0.6518321052891183,m5
A4GRB6_PSEAI_Chen_2020,OrganismalFitness,0.6863244662108717,m5
PHOT_CHLRE_Chen_2023,Activity,0.6479066608270763,m5
GDIA_HUMAN_Silverstein_2021,OrganismalFitness,0.4411817925796931,m5
POLG_PESV_Tsuboyama_2023_2MXD,Stability,0.5668279009953823,m5
HCP_LAMBD_Tsuboyama_2023_2L6Q,Stability,0.6107473998432663,m5
RCRO_LAMBD_Tsuboyama_2023_1ORC,Stability,0.5739636519440935,m5
MBD11_ARATH_Tsuboyama_2023_6ACV,Stability,0.7754837976447256,m5
RBP1_HUMAN_Tsuboyama_2023_2KWH,Stability,0.4077230960324542,m5
ISDH_STAAW_Tsuboyama_2023_2LHR,Stability,0.3387298256731357,m5
UBC9_HUMAN_Weile_2017,OrganismalFitness,0.5125717913661466,m5
FKBP3_HUMAN_Tsuboyama_2023_2KFV,Stability,0.3089056954720856,m5
TPK1_HUMAN_Weile_2017,OrganismalFitness,0.309681219758163,m5
NUSA_ECOLI_Tsuboyama_2023_1WCL,Stability,0.598517711326127,m5
FECA_ECOLI_Tsuboyama_2023_2D1U,Stability,0.4832768950133652,m5
AMIE_PSEAE_Wrenbeck_2017,Activity,0.5872291427167597,m5
AICDA_HUMAN_Gajula_2014_3cycles,Activity,0.3720660701373671,m5
CCDB_ECOLI_Tripathi_2016,OrganismalFitness,0.4974710387421309,m5
ACE2_HUMAN_Chan_2020,Binding,0.2376242467806515,m5
F7YBW8_MESOW_Aakre_2015,OrganismalFitness,0.3645437698266816,m5
Q837P5_ENTFA_Meier_2023,Activity,0.3646260417156449,m5
SR43C_ARATH_Tsuboyama_2023_2N88,Stability,0.670423311373339,m5
CUE1_YEAST_Tsuboyama_2023_2MYX,Stability,0.5333134079239129,m5
HECD1_HUMAN_Tsuboyama_2023_3DKM,Stability,0.3363208560277257,m5
MET_HUMAN_Estevam_2023,Activity,0.5786628787835477,m5
NCAP_I34A1_Doud_2015,OrganismalFitness,0.3244397632342975,m5
REV_HV1H2_Fernandes_2016,OrganismalFitness,0.2616126630444614,m5
DN7A_SACS2_Tsuboyama_2023_1JIC,Stability,0.3873020645560832,m5
LYAM1_HUMAN_Elazar_2016,Expression,0.4145632923133332,m5
SPTN1_CHICK_Tsuboyama_2023_1TUD,Stability,0.7080038706624902,m5
SPA_STAAU_Tsuboyama_2023_1LP1,Stability,0.409953237054407,m5
A0A1I9GEU1_NEIME_Kennouche_2019,Activity,0.0689707589731798,m5
ILF3_HUMAN_Tsuboyama_2023_2L33,Stability,0.3176678897739331,m5
TRPC_THEMA_Chan_2017,OrganismalFitness,0.4577988511968256,m5
RL20_AQUAE_Tsuboyama_2023_1GYZ,Stability,0.6858809415086268,m5
SCIN_STAAR_Tsuboyama_2023_2QFF,Stability,0.2176610685168158,m5
OXDA_RHOTO_Vanella_2023_activity,Activity,0.4135106991107907,m5
RD23A_HUMAN_Tsuboyama_2023_1IFY,Stability,0.4956933143723546,m5
EPHB2_HUMAN_Tsuboyama_2023_1F0M,Stability,0.7972729340366992,m5
DLG4_RAT_McLaughlin_2012,Binding,0.5307316418093437,m5
NUSG_MYCTU_Tsuboyama_2023_2MI6,Stability,0.4541679873123045,m5
PKN1_HUMAN_Tsuboyama_2023_1URF,Stability,0.3360165564023638,m5
SYUA_HUMAN_Newberry_2020,OrganismalFitness,0.1994720971236032,m5
RAD_ANTMA_Tsuboyama_2023_2CJJ,Stability,0.4822701274691567,m5
MTHR_HUMAN_Weile_2021,OrganismalFitness,0.3336134856654089,m5
RASK_HUMAN_Weng_2022_abundance,Expression,0.3144384771549585,m5
RASH_HUMAN_Bandaru_2017,Activity,0.4695147105429709,m5
SPG2_STRSG_Tsuboyama_2023_5UBS,Stability,0.5506243947586823,m5
RAF1_HUMAN_Zinkus-Boltz_2019,OrganismalFitness,0.4576355989483132,m5
CAPSD_AAV2S_Sinai_2021,OrganismalFitness,0.2967961567007358,m5
GAL4_YEAST_Kitzman_2015,OrganismalFitness,0.5972754519282518,m5
NUD15_HUMAN_Suiter_2020,Expression,0.5635895548719219,m5
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,Stability,0.490724595642381,m5
YNZC_BACSU_Tsuboyama_2023_2JVD,Stability,0.6515385747134644,m5
P53_HUMAN_Giacomelli_2018_Null_Etoposide,OrganismalFitness,0.3329888876848961,m5
SC6A4_HUMAN_Young_2021,Activity,0.4857011996770565,m5
KCNE1_HUMAN_Muhammad_2023_expression,Expression,0.0983739881547322,m5
GCN4_YEAST_Staller_2018,Binding,0.2276772622205969,m5
YAP1_HUMAN_Araya_2012,Binding,0.3398854120187164,m5
HIS7_YEAST_Pokusaeva_2019,OrganismalFitness,0.5155497240395522,m5
SPG1_STRSG_Wu_2016,Binding,0.0640046387049376,m5
RFAH_ECOLI_Tsuboyama_2023_2LCL,Stability,0.2856656627363799,m5
RPC1_LAMBD_Li_2019_high-expression,Activity,0.4783544233544233,m5
OTU7A_HUMAN_Tsuboyama_2023_2L2D,Stability,0.3926021932515265,m5
TADBP_HUMAN_Bolognesi_2019,OrganismalFitness,0.0138634149031726,m5
SDA_BACSU_Tsuboyama_2023_1PV0,Stability,0.5523752573105688,m5
GRB2_HUMAN_Faure_2021,OrganismalFitness,0.6008015075818696,m5
C6KNH7_9INFA_Lee_2018,OrganismalFitness,0.4741506523764424,m5
OTC_HUMAN_Lo_2023,Activity,0.5624710581981803,m5
PABP_YEAST_Melamed_2013,OrganismalFitness,0.6755578937681065,m5
RCD1_ARATH_Tsuboyama_2023_5OAO,Stability,0.4641565034428596,m5
YAIA_ECOLI_Tsuboyama_2023_2KVT,Stability,0.5935400982498855,m5
CCDB_ECOLI_Adkar_2012,Activity,0.4248264599693641,m5
RASK_HUMAN_Weng_2022_binding-DARPin_K55,Binding,0.6746283345617204,m5
PSAE_PICP2_Tsuboyama_2023_1PSE,Stability,0.6274256472338442,m5
SUMO1_HUMAN_Weile_2017,OrganismalFitness,0.4769919900033345,m5
SPG1_STRSG_Olson_2014,Binding,0.2637448646306055,m5
ADRB2_HUMAN_Jones_2020,Activity,0.5144619990486017,m5
VKOR1_HUMAN_Chiasson_2020_activity,Activity,0.4105570222086317,m5
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,Binding,0.3125054194832714,m5
HSP82_YEAST_Flynn_2019,OrganismalFitness,0.3974569556432425,m5
TNKS2_HUMAN_Tsuboyama_2023_5JRT,Stability,0.5548726965533345,m5
CSN4_MOUSE_Tsuboyama_2023_1UFM,Stability,0.5822084700486708,m5
OXDA_RHOTO_Vanella_2023_expression,Expression,0.330222720032315,m5
BCHB_CHLTE_Tsuboyama_2023_2KRU,Stability,0.4542298744455295,m5
RDRP_I33A0_Li_2023,OrganismalFitness,0.3827478464397817,m5
S22A1_HUMAN_Yee_2023_activity,Activity,0.5631286900804751,m5
CALM1_HUMAN_Weile_2017,OrganismalFitness,0.2088284240564324,m5
PIN1_HUMAN_Tsuboyama_2023_1I6C,Stability,0.679139511350189,m5
P53_HUMAN_Giacomelli_2018_WT_Nutlin,OrganismalFitness,0.2979627890032275,m5
Q837P4_ENTFA_Meier_2023,Activity,0.5792933001649669,m5
CBS_HUMAN_Sun_2020,OrganismalFitness,0.377453117381563,m5
HEM3_HUMAN_Loggerenberg_2023,Activity,0.4179699412340261,m5
BBC1_YEAST_Tsuboyama_2023_1TG0,Stability,0.3456552334595056,m5
VKOR1_HUMAN_Chiasson_2020_abundance,Expression,0.5232851089959125,m5
ENV_HV1B9_DuenasDecamp_2016,OrganismalFitness,0.4076793783775534,m5
PPARG_HUMAN_Majithia_2016,Activity,0.4311921367034837,m5
A0A247D711_LISMN_Stadelmann_2021,Activity,0.2640252784952563,m5
SRC_HUMAN_Ahler_2019,Activity,0.5450137227738127,m5
A0A192B1T2_9HIV1_Haddox_2018,OrganismalFitness,0.4911488139132483,m5
CP2C9_HUMAN_Amorosi_2021_activity,Binding,0.6640542520254755,m5
DYR_ECOLI_Thompson_2019,OrganismalFitness,0.4664300872201816,m5
MSH2_HUMAN_Jia_2020,OrganismalFitness,0.3624128703597174,m5
CBPA2_HUMAN_Tsuboyama_2023_1O6X,Stability,0.7145123187729154,m5
TPOR_HUMAN_Bridgford_2020,OrganismalFitness,0.3606022533628948,m5
VILI_CHICK_Tsuboyama_2023_1YU5,Stability,0.6427061270184262,m5
PTEN_HUMAN_Mighell_2018,Activity,0.5150686472711016,m5
AMFR_HUMAN_Tsuboyama_2023_4G3O,Stability,0.2222805179641715,m5
HSP82_YEAST_Mishra_2016,OrganismalFitness,0.4975101907240752,m5
OPSD_HUMAN_Wan_2019,Expression,0.5262468944514199,m5
Q2N0S5_9HIV1_Haddox_2018,OrganismalFitness,0.5011826090388173,m5
F7YBW8_MESOW_Ding_2023,OrganismalFitness,0.4980324600547287,m5
RS15_GEOSE_Tsuboyama_2023_1A32,Stability,0.3937184066172651,m5
