family,assay_type,spearman,model
OTU7A_HUMAN_Tsuboyama_2023_2L2D,Stability,0.511131133458029,m3
VKOR1_HUMAN_Chiasson_2020_abundance,Expression,0.5078678402121056,m3
VG08_BPP22_Tsuboyama_2023_2GP8,Stability,0.3829955660000352,m3
SAV1_MOUSE_Tsuboyama_2023_2YSB,Stability,0.4278703570479473,m3
CUE1_YEAST_Tsuboyama_2023_2MYX,Stability,0.4695937557571851,m3
SDA_BACSU_Tsuboyama_2023_1PV0,Stability,0.5105961556110545,m3
MSH2_HUMAN_Jia_2020,OrganismalFitness,0.3800129696533306,m3
PITX2_HUMAN_Tsuboyama_2023_2L7M,Stability,0.5149043956996227,m3
PAI1_HUMAN_Huttinger_2021,Activity,0.411370885933831,m3
CBS_HUMAN_Sun_2020,OrganismalFitness,0.3683901905497749,m3
DN7A_SACS2_Tsuboyama_2023_1JIC,Stability,0.4381434470481606,m3
OPSD_HUMAN_Wan_2019,Expression,0.489562685331125,m3
CP2C9_HUMAN_Amorosi_2021_activity,Binding,0.6584479949973685,m3
SC6A4_HUMAN_Young_2021,Activity,0.4433336270763314,m3
TPK1_HUMAN_Weile_2017,OrganismalFitness,0.2710184269412398,m3
UBC9_HUMAN_Weile_2017,OrganismalFitness,0.5024799490334749,m3
HXK4_HUMAN_Gersing_2022_activity,OrganismalFitness,0.4878152805492853,m3
ILF3_HUMAN_Tsuboyama_2023_2L33,Stability,0.4232358315582581,m3
RL20_AQUAE_Tsuboyama_2023_1GYZ,Stability,0.6809978145892851,m3
SCIN_STAAR_Tsuboyama_2023_2QFF,Stability,0.2315830343503613,m3
RPC1_LAMBD_Li_2019_high-expression,Activity,0.4197033813203044,m3
DYR_ECOLI_Thompson_2019,OrganismalFitness,0.4595690757166641,m3
PTEN_HUMAN_Mighell_2018,Activity,0.5301928250764822,m3
HSP82_YEAST_Mishra_2016,OrganismalFitness,0.5079831462420878,m3
OBSCN_HUMAN_Tsuboyama_2023_1V1C,Stability,0.7457013810965638,m3
NUSA_ECOLI_Tsuboyama_2023_1WCL,Stability,0.6863964816682738,m3
FECA_ECOLI_Tsuboyama_2023_2D1U,Stability,0.4974199792524358,m3
RAD_ANTMA_Tsuboyama_2023_2CJJ,Stability,0.6010488571694782,m3
CAPSD_AAV2S_Sinai_2021,OrganismalFitness,0.2064798323064348,m3
PHOT_CHLRE_Chen_2023,Activity,0.5942374559906866,m3
GDIA_HUMAN_Silverstein_2021,OrganismalFitness,0.4719735129601045,m3
DNJA1_HUMAN_Tsuboyama_2023_2LO1,Stability,0.7773351353135648,m3
MET_HUMAN_Estevam_2023,Activity,0.543561794777571,m3
SPA_STAAU_Tsuboyama_2023_1LP1,Stability,0.3737117034247496,m3
Q6WV12_9MAXI_Somermeyer_2022,Activity,0.3305562302302057,m3
RFAH_ECOLI_Tsuboyama_2023_2LCL,Stability,0.1352067544090641,m3
MTH3_HAEAE_RockahShmuel_2015,OrganismalFitness,0.6131745836956749,m3
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,OrganismalFitness,0.3760108472683668,m3
RCD1_ARATH_Tsuboyama_2023_5OAO,Stability,0.4805197687719882,m3
SRBS1_HUMAN_Tsuboyama_2023_2O2W,Stability,0.6546057381158893,m3
PR40A_HUMAN_Tsuboyama_2023_1UZC,Stability,0.7726262836323229,m3
MTHR_HUMAN_Weile_2021,OrganismalFitness,0.384731590983167,m3
BLAT_ECOLX_Deng_2012,OrganismalFitness,0.50753995958711,m3
PKN1_HUMAN_Tsuboyama_2023_1URF,Stability,0.3562470942460031,m3
SOX30_HUMAN_Tsuboyama_2023_7JJK,Stability,0.2023323187647512,m3
NUSG_MYCTU_Tsuboyama_2023_2MI6,Stability,0.4578518180662723,m3
GRB2_HUMAN_Faure_2021,OrganismalFitness,0.5775640858579173,m3
C6KNH7_9INFA_Lee_2018,OrganismalFitness,0.3330271943684537,m3
RASK_HUMAN_Weng_2022_abundance,Expression,0.2530212638409274,m3
RDRP_I33A0_Li_2023,OrganismalFitness,0.3938542776026393,m3
MBD11_ARATH_Tsuboyama_2023_6ACV,Stability,0.7606762335258538,m3
SPG2_STRSG_Tsuboyama_2023_5UBS,Stability,0.4842599020106217,m3
YNZC_BACSU_Tsuboyama_2023_2JVD,Stability,0.6052125240395172,m3
Q837P4_ENTFA_Meier_2023,Activity,0.5259341438808166,m3
Q2N0S5_9HIV1_Haddox_2018,OrganismalFitness,0.496807889512138,m3
Q53Z42_HUMAN_McShan_2019_expression,Expression,0.5309319994765322,m3
YAP1_HUMAN_Araya_2012,Binding,0.3435881392306785,m3
D7PM05_CLYGR_Somermeyer_2022,Activity,0.5729877631341674,m3
A0A2Z5U3Z0_9INFA_Doud_2016,OrganismalFitness,0.4307205409762815,m3
AMIE_PSEAE_Wrenbeck_2017,Activity,0.5114258753392371,m3
BCHB_CHLTE_Tsuboyama_2023_2KRU,Stability,0.4502570427274389,m3
TRPC_SACS2_Chan_2017,OrganismalFitness,0.621295298699853,m3
PIN1_HUMAN_Tsuboyama_2023_1I6C,Stability,0.6996341986298986,m3
RASH_HUMAN_Bandaru_2017,Activity,0.4602892655269279,m3
OTC_HUMAN_Lo_2023,Activity,0.5543706550379307,m3
NUD15_HUMAN_Suiter_2020,Expression,0.5410596825133923,m3
GAL4_YEAST_Kitzman_2015,OrganismalFitness,0.5041390764527435,m3
CCDB_ECOLI_Tripathi_2016,OrganismalFitness,0.5013410473172104,m3
SPG1_STRSG_Olson_2014,Binding,0.2994591246896217,m3
POLG_DEN26_Suphatrakul_2023,OrganismalFitness,0.4880075595262149,m3
CCDB_ECOLI_Adkar_2012,Activity,0.4099615775919152,m3
F7YBW8_MESOW_Ding_2023,OrganismalFitness,0.5907514566051334,m3
Q8WTC7_9CNID_Somermeyer_2022,Activity,0.2873251218398578,m3
CD19_HUMAN_Klesmith_2019_FMC_singles,Binding,0.2523422955809577,m3
REV_HV1H2_Fernandes_2016,OrganismalFitness,0.2856036155406029,m3
YAIA_ECOLI_Tsuboyama_2023_2KVT,Stability,0.6620555527094233,m3
PSAE_PICP2_Tsuboyama_2023_1PSE,Stability,0.6067642974545648,m3
SPG1_STRSG_Wu_2016,Binding,0.0622791530326587,m3
GCN4_YEAST_Staller_2018,Binding,0.2364640356757052,m3
CSN4_MOUSE_Tsuboyama_2023_1UFM,Stability,0.560004315108657,m3
PABP_YEAST_Melamed_2013,OrganismalFitness,0.7087307400409697,m3
SYUA_HUMAN_Newberry_2020,OrganismalFitness,0.1970944956635504,m3
VILI_CHICK_Tsuboyama_2023_1YU5,Stability,0.6382422356402884,m3
CALM1_HUMAN_Weile_2017,OrganismalFitness,0.2049636675031611,m3
TCRG1_MOUSE_Tsuboyama_2023_1E0L,Stability,0.6091392156172429,m3
RNC_ECOLI_Weeks_2023,Activity,0.5989931239626337,m3
VKOR1_HUMAN_Chiasson_2020_activity,Activity,0.4171113175902593,m3
AMFR_HUMAN_Tsuboyama_2023_4G3O,Stability,0.2882441211376565,m3
P53_HUMAN_Giacomelli_2018_Null_Etoposide,OrganismalFitness,0.3358514984975838,m3
NKX31_HUMAN_Tsuboyama_2023_2L9R,Stability,0.6370309576482941,m3
RASK_HUMAN_Weng_2022_binding-DARPin_K55,Binding,0.6137523815504063,m3
DLG4_RAT_McLaughlin_2012,Binding,0.5539800402046552,m3
S22A1_HUMAN_Yee_2023_activity,Activity,0.529474711241625,m3
CCR5_HUMAN_Gill_2023,Binding,0.3371468637860881,m3
RS15_GEOSE_Tsuboyama_2023_1A32,Stability,0.3923552221729743,m3
F7YBW8_MESOW_Aakre_2015,OrganismalFitness,0.3322668371025727,m3
BBC1_YEAST_Tsuboyama_2023_1TG0,Stability,0.4223966672973607,m3
Q837P5_ENTFA_Meier_2023,Activity,0.3778058276102299,m3
SUMO1_HUMAN_Weile_2017,OrganismalFitness,0.5166527184733521,m3
SQSTM_MOUSE_Tsuboyama_2023_2RRU,Stability,0.5854097495709417,m3
LYAM1_HUMAN_Elazar_2016,Expression,0.3786141917735357,m3
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,Activity,0.4383430891478207,m3
OXDA_RHOTO_Vanella_2023_expression,Expression,0.3166256755002699,m3
ADRB2_HUMAN_Jones_2020,Activity,0.4898707379770464,m3
HSP82_YEAST_Flynn_2019,OrganismalFitness,0.3608757191907645,m3
UBE4B_HUMAN_Tsuboyama_2023_3L1X,Stability,0.4467107606320331,m3
